Dist Code,Year,State Code,State Name,Dist Name,TOTAL AREA (1000 ha),FOREST AREA (1000 ha),BARREN AND UNCULTIVABLE LAND AREA (1000 ha),LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),CULTIVABLE WASTE LAND AREA (1000 ha),PERMANENT PASTURES AREA (1000 ha),OTHER FALLOW AREA (1000 ha),CURRENT FALLOW AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent)
1007,2017,4,Haryana,Fatehabad,249.0,0.0,1.0,25.0,0.0,0.0,2.0,0.0,221.0,432.0,195.48
1008,2016,4,Haryana,Jhajjar,191.0,0.0,15.0,8.0,0.0,0.0,7.0,10.0,151.0,205.0,135.76
1008,2017,4,Haryana,Jhajjar,191.0,0.0,9.0,0.0,0.0,0.0,16.0,25.0,141.0,248.0,175.89
1009,2016,4,Haryana,Panchkula,57.0,1.0,7.0,11.0,9.0,0.0,1.0,5.0,22.0,39.0,177.27
1009,2017,4,Haryana,Panchkula,57.0,1.0,1.0,10.0,7.0,0.0,9.0,5.0,22.0,43.0,195.45
1010,2016,5,Karnataka,Bagalkote,658.88,81.13,24.81,29.85,2.04,3.43,9.93,38.58,468.84,604.73,128.98
1010,2017,5,Karnataka,Bagalkote,658.88,81.13,24.81,29.85,2.04,3.43,14.95,34.4,467.99,609.72,130.28
1011,2016,5,Karnataka,Chamaraja Nagar,569.9,275.61,21.43,24.63,7.64,22.75,11.86,69.54,131.7,151.46,115.0
1011,2017,5,Karnataka,Chamaraja Nagar,569.9,275.61,21.43,24.63,7.64,22.75,9.86,49.26,153.99,193.66,125.76
1012,2016,5,Karnataka,Davanagere,597.6,89.92,19.63,39.89,8.53,19.54,4.83,26.56,383.77,405.14,105.57
1012,2017,5,Karnataka,Davanagere,597.6,89.92,19.63,40.08,8.43,19.54,4.33,67.97,343.19,417.16,121.55
1013,2016,5,Karnataka,Gadag,465.72,32.61,12.02,11.37,1.01,2.6,3.04,26.26,376.54,572.2,151.96
1013,2017,5,Karnataka,Gadag,465.72,32.61,12.02,11.37,1.01,2.6,3.04,28.55,374.24,505.84,135.16
1014,2016,5,Karnataka,Haveri,485.16,47.45,5.79,33.43,2.99,12.21,7.93,18.49,354.57,423.12,119.33
1014,2017,5,Karnataka,Haveri,485.16,47.45,5.79,33.48,2.99,12.21,8.77,14.93,357.24,413.77,115.82
1015,2016,5,Karnataka,Koppal,552.5,29.45,23.64,49.63,2.57,17.84,38.03,30.81,360.32,418.33,116.1
1015,2017,5,Karnataka,Koppal,552.5,29.45,23.64,49.64,2.57,17.84,19.61,18.94,390.6,484.78,124.11
1016,2016,5,Karnataka,Udupi,356.45,100.1,11.6,42.28,36.93,10.63,9.74,3.41,97.45,107.83,110.65
1016,2017,5,Karnataka,Udupi,356.45,100.1,11.6,42.39,36.7,10.62,10.46,2.81,97.83,108.34,110.74
1017,2016,9,Punjab,S.B.S Nagar,126.62,16.42,27.72597024606415,10.21,20.230338993740848,4.268701805265373,1.36,2.37,96.26,186.29,193.53
1017,2017,9,Punjab,S.B.S Nagar,126.62,16.42,0.0,10.21,0.0,0.0,1.36,2.37,96.26,177.77,184.68
1018,2016,9,Punjab,Shri Mukatsar Sahib,263.93,1.77,4.34,15.1,1.83,1.9324677597660624,19.490427763081968,12.78,228.12,452.62,198.41
1018,2017,9,Punjab,Shri Mukatsar Sahib,263.93,1.77,4.34,15.1,1.83,0.0,0.0,15.16,225.74,452.36,200.39
1019,2016,9,Punjab,Moga,223.41,2.58,0.95,24.72,20.230338993740848,6.145272604929556,19.490427763081968,1.9,193.27,383.62,198.49
1019,2017,9,Punjab,Moga,223.41,2.15,0.95,24.76,0.0,0.0,0.0,1.65,193.9,386.43,199.29
1020,2016,10,Rajasthan,Karoli,504.3,172.71,48.79,24.05,11.19,30.67,9.82,7.45,199.47,332.22,166.55
1020,2017,10,Rajasthan,Karoli,504.3,173.59,48.05,23.57,11.4,30.66,10.67,19.53,186.64,303.69,162.71
1022,2016,11,Tamil Nadu,Karur,289.56,6.19,2.79,37.63,65.13,10.8,72.3,45.54,46.84,47.46,101.32
1022,2017,11,Tamil Nadu,Karur,289.56,6.19,2.79,37.66,65.13,10.8,66.13,23.09,75.43,77.78,103.11
1023,2016,11,Tamil Nadu,Namakkal,336.72,43.91,24.54,38.76,4.76,6.67,11.69,60.69,141.93,162.03,114.16
1023,2017,11,Tamil Nadu,Namakkal,336.72,43.91,24.54,38.76,4.78,6.66,14.08,52.27,148.0,202.85,137.06
1024,2016,11,Tamil Nadu,Perambular,175.74,16.28,2.79,28.55,4.33,0.15,8.81,17.49,96.14,98.38,102.33
1024,2017,11,Tamil Nadu,Perambular,175.74,16.28,2.79,28.54,4.17,0.15,7.78,15.22,99.65,106.09,106.46
1025,2016,11,Tamil Nadu,Theni,324.23,134.81,12.22,24.62,2.82,0.31,25.77,12.91,109.36,115.48,105.6
1025,2017,11,Tamil Nadu,Theni,324.23,134.81,12.23,24.62,2.62,0.32,26.35,12.38,109.51,114.59,104.63
1026,2016,11,Tamil Nadu,Tiruvarur,209.71,2.45,0.11,37.32,1.2,0.79,8.57,2.26,154.91,282.41,182.31
1026,2017,11,Tamil Nadu,Tiruvarur,209.71,2.45,0.11,37.32,1.19,0.79,7.12,2.44,156.22,293.75,188.05
1027,2016,11,Tamil Nadu,Thiruvallur,342.24,19.74,13.57,109.99,6.93,8.14,45.09,33.04,99.33,147.6,148.6
1027,2017,11,Tamil Nadu,Thiruvallur,342.24,19.74,13.57,109.99,6.93,8.14,53.62,27.72,96.09,151.08,157.23
1028,2016,12,Uttar Pradesh,Ambedkar Nagar,236.2,0.33,3.32,41.97,4.05,0.66,2.42,5.84,173.7,291.19,167.64
1028,2017,12,Uttar Pradesh,Ambedkar Nagar,236.2,0.33,3.32,42.09,4.47,0.59,2.61,6.82,173.69,291.42,167.78
1029,2016,12,Uttar Pradesh,Kushi Nagar Padrauna,291.47,0.82,2.81,52.99,2.28,0.31,5.05,6.37,216.81,340.12,156.87
1029,2017,12,Uttar Pradesh,Kushi Nagar Padrauna,291.47,0.82,2.79,53.09,2.28,0.35,3.35,7.62,216.81,340.12,156.88
1030,2016,16,Uttarakhand,Udham Singh Nagar,281.81,93.84,1.18,33.35,3.36,0.05,4.74,6.9,137.27,258.33,188.19
1030,2017,16,Uttarakhand,Udham Singh Nagar,281.81,93.84,1.05,34.68,2.69,0.11,4.78,6.32,137.72,260.53,189.17
1031,2016,12,Uttar Pradesh,Auraiya,206.13,10.28,6.54,22.45,4.34,1.3,6.37,8.76,145.11,254.62,175.47
1031,2017,12,Uttar Pradesh,Auraiya,206.13,10.28,6.54,22.53,4.5,1.31,10.2,5.85,143.94,250.6,174.1
1032,2016,16,Uttarakhand,Bageshwar,207.9,110.16,6.5,4.74,10.93,21.44,1.56,0.46,24.0,39.93,166.38
1032,2017,16,Uttarakhand,Bageshwar,207.9,110.16,6.7,4.88,11.29,20.74,0.84,0.05,24.41,42.6,174.52
1033,2016,12,Uttar Pradesh,Bagpat,134.98,1.63,1.85,19.08,2.49,0.1,0.79,1.58,107.35,174.42,162.48
1033,2017,12,Uttar Pradesh,Bagpat,134.98,1.63,1.84,19.11,2.43,0.1,0.69,1.52,107.53,174.27,162.06
1034,2016,12,Uttar Pradesh,Balrampur,324.7,58.8,3.58,35.19,2.08,0.27,0.21,3.17,216.22,360.81,166.87
1034,2017,12,Uttar Pradesh,Balrampur,324.7,58.8,3.58,35.31,2.16,0.31,0.65,2.04,216.24,361.23,167.05
1035,2016,16,Uttarakhand,Champavat,233.23,132.34,7.49,4.56,15.97,16.65,10.03,5.64,17.15,26.85,156.56
1035,2017,16,Uttarakhand,Champavat,233.23,132.34,7.38,4.61,15.72,17.73,10.22,5.76,16.89,25.79,152.69
1036,2016,12,Uttar Pradesh,Chandauli,253.37,77.4,2.28,28.59,1.04,0.02,3.3,11.88,127.81,233.54,182.72
1036,2017,12,Uttar Pradesh,Chandauli,253.37,77.4,2.26,28.71,1.04,0.02,4.46,10.6,127.77,233.49,182.74
1037,2016,12,Uttar Pradesh,Chitrakoot,338.9,59.77,19.99,31.79,13.05,0.04,5.65,28.05,158.43,182.88,115.43
1037,2017,12,Uttar Pradesh,Chitrakoot,338.9,59.77,19.15,31.92,13.05,0.05,8.2,28.09,156.53,182.33,116.48
1038,2016,12,Uttar Pradesh,G.B.Nagar,125.42,1.87,1.89,41.28,1.74,0.5,8.07,16.95,52.89,102.2,193.23
1038,2017,12,Uttar Pradesh,G.B.Nagar,125.42,1.87,1.89,46.52,1.75,0.43,9.15,10.65,52.89,101.87,192.6
1039,2016,12,Uttar Pradesh,Hathras,180.16,1.8,2.01,20.81,1.15,1.02,2.34,1.56,149.23,255.64,171.31
1039,2017,12,Uttar Pradesh,Hathras,180.16,1.8,2.0,20.86,1.11,0.95,1.65,2.23,149.29,255.38,171.06
1040,2016,12,Uttar Pradesh,Amroha J.B.Fulenagar,216.88,21.0,0.41,19.39,0.17,0.19,0.21,0.32,175.09,280.14,160.0
1040,2017,12,Uttar Pradesh,Amroha J.B.Fulenagar,216.88,21.0,0.4,19.57,0.14,0.16,0.1,0.13,175.27,280.95,160.3
1041,2016,12,Uttar Pradesh,Kannauj,208.97,19.05,4.18,22.73,1.69,2.1,1.42,2.17,154.93,263.96,170.37
1041,2017,12,Uttar Pradesh,Kannauj,208.97,19.07,4.15,22.95,1.65,2.04,0.7,2.77,154.94,264.23,170.54
1042,2016,12,Uttar Pradesh,Kushambi,185.5,0.2,8.09,24.48,3.41,0.51,6.07,15.71,123.38,201.52,163.33
1042,2017,12,Uttar Pradesh,Kushambi,185.5,0.2,8.03,24.59,3.4,0.53,7.73,13.49,123.86,202.26,163.29
1043,2016,16,Uttarakhand,Rudraprayag,234.8,180.37,8.65,5.28,2.61,2.78,0.07,0.23,20.6,31.13,151.12
1043,2017,16,Uttarakhand,Rudraprayag,234.8,180.37,8.43,5.61,2.62,2.5,0.06,0.15,20.67,31.26,151.23
1044,2016,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,103.1,0.08,1.91,18.85,0.25,0.29,2.9,10.55,67.73,99.91,147.51
1044,2017,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,103.1,0.08,1.91,19.0,0.78,0.29,4.05,8.67,67.77,101.99,150.49
1045,2016,12,Uttar Pradesh,Santh Kabir Nagar,174.81,4.36,1.7,30.58,1.55,0.11,7.14,13.63,114.04,213.87,187.54
1045,2017,12,Uttar Pradesh,Santh Kabir Nagar,174.81,4.36,1.7,30.61,2.17,0.11,7.43,11.23,113.99,211.12,185.21
1046,2016,12,Uttar Pradesh,Shravasti,192.89,34.35,0.14,24.78,0.13,0.03,2.17,8.73,122.42,195.77,159.92
1046,2017,12,Uttar Pradesh,Shravasti,192.89,34.36,0.15,24.89,0.16,0.02,3.49,7.23,122.42,191.29,156.25
1047,2016,17,Assam,Bongaigaon,109.3,14.03,3.54,14.82,3.02,6.19,3.73,2.29,59.43,93.6,157.5
1047,2017,17,Assam,Bongaigaon,109.3,14.03,3.28,14.75,3.24,5.37,3.73,2.29,59.95,88.87,148.24
1048,2016,17,Assam,Dhemaji,323.7,59.36,49.47,87.51,17.06,15.81,3.89,1.56,70.93,117.76,166.02
1048,2017,17,Assam,Dhemaji,323.7,59.36,49.47,87.51,17.06,15.81,3.89,1.56,70.93,111.97,157.86
1049,2016,17,Assam,Hailakandi,132.7,59.01,4.67,10.07,2.92,1.64,0.99,0.99,48.22,72.32,149.98
1049,2017,17,Assam,Hailakandi,132.7,59.01,4.67,10.07,2.92,1.64,0.99,0.99,48.22,69.08,143.26
1050,2016,17,Assam,Marigaon,155.1,6.61,3.57,50.6,0.66,4.28,0.9,4.09,73.55,130.53,177.47
1050,2017,17,Assam,Marigaon,155.1,6.61,4.48,43.83,6.34,4.28,0.9,4.09,73.55,128.66,174.93
1051,2016,17,Assam,Tinsukia,379.0,126.47,51.39,33.76,3.68,5.64,8.99,4.25,130.71,149.33,114.25
1051,2017,17,Assam,Tinsukia,379.0,126.47,51.39,33.76,3.68,5.64,8.99,4.25,130.71,143.35,109.67
1055,2016,14,Chhattisgarh,Dantewara,341.05,147.28,27.35,13.37,24.98,5.1,12.12,11.14,99.71,101.12,101.41
1055,2017,14,Chhattisgarh,Dantewara,341.05,147.34,27.36,11.91,27.39,4.58,12.41,12.26,97.81,99.01,101.23
1056,2016,14,Chhattisgarh,Dhamtari,408.19,206.26,1.88,30.18,2.34,20.85,1.55,1.57,143.55,226.41,157.72
1056,2017,14,Chhattisgarh,Dhamtari,408.19,204.5,1.93,32.03,2.97,18.84,1.92,1.94,144.08,210.08,145.81
1057,2016,6,Madhya Pradesh,Dindori,358.94,25.42,11.1,28.12,17.08,13.27,28.42,34.75,200.76,289.52,144.21
1057,2017,6,Madhya Pradesh,Dindori,358.94,25.42,11.1,28.25,17.41,13.45,32.4,40.99,189.9,274.8,144.71
1058,2016,6,Madhya Pradesh,Harda,330.58,103.44,3.45,22.62,5.09,8.86,0.27,0.1,186.67,366.42,196.29
1058,2017,6,Madhya Pradesh,Harda,330.58,103.44,3.37,22.6,4.66,8.15,0.52,0.29,187.48,369.96,197.33
1059,2016,14,Chhattisgarh,Janjgir,446.67,89.33,2.36,37.39,10.93,37.95,6.88,4.88,256.87,275.85,107.39
1059,2017,14,Chhattisgarh,Janjgir,446.67,89.08,2.36,37.39,10.53,37.99,5.08,6.88,257.26,269.34,104.7
1060,2016,6,Madhya Pradesh,Barwani,529.85,183.07,73.49,28.45,6.96,4.35,2.28,1.66,229.59,299.02,130.24
1060,2017,6,Madhya Pradesh,Barwani,529.85,183.07,73.53,28.46,6.88,4.99,3.19,0.74,228.99,308.29,134.63
1061,2016,6,Madhya Pradesh,Katni,493.09,97.12,37.15,38.1,29.15,39.8,19.8,16.13,215.81,310.8,144.02
1061,2017,6,Madhya Pradesh,Katni,493.09,100.03,58.86,13.52,29.05,39.8,18.09,13.65,220.08,338.16,153.65
1062,2016,6,Madhya Pradesh,Neemuch,393.56,94.41,39.83,48.94,16.57,9.37,0.62,0.44,183.38,311.66,169.95
1062,2017,6,Madhya Pradesh,Neemuch,393.56,94.41,40.01,48.88,16.76,9.44,0.84,0.74,182.47,320.96,175.9
1063,2016,6,Madhya Pradesh,Sheopur Kalan,666.65,292.88,85.11,39.63,38.69,37.12,2.67,1.37,169.18,277.95,164.29
1063,2017,6,Madhya Pradesh,Sheopur Kalan,666.65,292.88,85.03,39.63,38.69,37.12,2.85,3.22,167.23,261.94,156.63
1064,2016,6,Madhya Pradesh,Umaria,450.33,236.71,8.81,34.72,17.19,16.7,18.33,16.91,100.75,138.4,137.37
1064,2017,6,Madhya Pradesh,Umaria,450.33,236.71,8.81,35.14,15.47,18.02,17.73,18.17,100.07,141.54,141.44
1065,2016,14,Chhattisgarh,Koriya,597.77,399.03,12.84,22.87,20.230338993740848,32.25,12.1,20.69,98.0,109.59,111.83
1065,2017,14,Chhattisgarh,Koriya,597.77,397.5,12.63,24.09,20.230338993740848,33.41,12.81,20.27,97.06,107.81,111.08
1066,2016,14,Chhattisgarh,Jashpur,645.74,229.94,52.84,25.21,9.3,41.47,17.68,24.79,244.52,257.37,105.26
1066,2017,14,Chhattisgarh,Jashpur,645.74,229.96,52.97,25.21,9.27,41.72,18.7,22.63,245.29,257.05,104.79
1067,2016,14,Chhattisgarh,Korba,714.54,472.07,36.45,21.22,16.81,21.63,9.57,7.58,129.16,137.33,106.33
1067,2017,14,Chhattisgarh,Korba,714.54,473.01,30.77,26.08,16.97,21.95,9.42,8.61,127.7,134.59,105.39
1068,2016,14,Chhattisgarh,Kawardha,444.71,189.45,9.97,16.03,5.03,28.92,4.91,5.27,185.06,272.7,147.36
1068,2017,14,Chhattisgarh,Kawardha,444.7,189.43,9.97,16.78,5.44,27.23,4.89,5.34,185.62,266.85,143.76
1069,2016,14,Chhattisgarh,Mahasmund,496.3,141.31,6.29,37.34,5.29,29.33,4.89,3.55,268.27,306.19,114.14
1069,2017,14,Chhattisgarh,Mahasmund,496.3,140.89,7.24,36.33,5.16,29.72,4.95,3.66,268.19,302.44,112.77
1070,2016,14,Chhattisgarh,Kanker,643.27,278.59,19.05,30.93,16.13,63.02,11.94,13.71,209.91,226.34,107.83
1070,2017,14,Chhattisgarh,Kanker,643.27,278.08,19.05,31.07,16.54,64.2,11.67,14.54,208.13,223.72,107.49
1071,2016,6,Madhya Pradesh,Anuppur,374.67,76.45,25.56,36.46,19.51,6.94,25.59,30.86,152.84,190.68,124.76
1071,2017,6,Madhya Pradesh,Anuppur,374.67,76.45,25.61,36.82,19.53,6.94,25.38,30.16,153.32,190.26,124.09
1072,2016,7,Maharashtra,Gondia,585.9,207.5,13.2,53.4,16.5,96.5,5.4,10.3,181.7,246.8,135.83
1072,2017,7,Maharashtra,Gondia,585.9,207.4,13.2,53.4,16.6,96.7,4.6,10.6,181.8,233.8,128.6
1073,2016,7,Maharashtra,Hingoli,466.1,31.6,8.4,10.6,11.3,17.9,14.5,42.2,329.2,576.2,175.03
1073,2017,7,Maharashtra,Hingoli,466.1,26.9,5.9,10.1,11.6,15.1,13.8,43.8,338.7,595.1,175.7
1074,2016,7,Maharashtra,Nandurbar,705.0,357.0,28.2,9.3,2.8,34.4,6.0,0.9,265.9,341.1,128.28
1074,2017,7,Maharashtra,Nandurbar,705.0,373.4,33.1,9.5,2.9,33.2,6.0,0.9,245.2,320.4,130.67
1075,2016,7,Maharashtra,Washim,513.1,36.5,7.6,27.7,5.3,29.0,9.0,16.6,381.0,533.9,140.13
1075,2017,7,Maharashtra,Washim,513.1,36.5,7.6,27.7,5.3,29.0,8.9,16.2,381.4,513.1,134.53
1076,2016,7,Maharashtra,Mumbai sub,38.0,1.5,7.3,28.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1076,2017,7,Maharashtra,Mumbai sub,38.0,1.5,7.3,28.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1077,2016,11,Tamil Nadu,Ariyalur,193.4,0.74,8.52,32.42,3.62,1.29,20.03,14.69,89.57,101.7,113.54
1077,2017,11,Tamil Nadu,Ariyalur,193.4,0.74,8.52,32.43,3.62,1.28,21.65,11.94,93.55,108.29,115.77
1080,2016,11,Tamil Nadu,Krishnagiri,514.33,203.96,23.94,42.01,4.33,7.86,18.85,45.48,159.56,180.06,112.85
1080,2017,11,Tamil Nadu,Krishnagiri,514.33,203.96,23.94,42.01,4.32,7.86,18.46,40.12,165.31,211.02,127.65
1081,2016,6,Madhya Pradesh,Ashoknagar,467.39,53.91,36.95,29.75,21.1,13.23,2.2,1.9,308.32,517.38,167.81
1081,2017,6,Madhya Pradesh,Ashoknagar,467.39,53.91,36.73,28.87,22.8,13.31,2.21,2.77,306.75,567.4,184.97
1082,2016,6,Madhya Pradesh,Burhanpur,342.74,202.01,6.11,16.55,1.17,10.81,1.7,1.32,103.08,130.67,126.77
1082,2017,6,Madhya Pradesh,Burhanpur,342.74,202.01,6.11,16.79,1.17,11.03,2.2,0.94,102.5,134.2,130.93
2001,2016,3,Gujarat,Tapi,324.9,83.8,7.6,50.1,13.5,9.9,1.9,4.9,142.2,180.7,127.07
2001,2017,3,Gujarat,Tapi,324.9,85.4,8.0,50.1,6.2,9.9,1.3,3.9,149.1,179.3,120.25
2002,2016,4,Haryana,Mewat,148.0,0.0,0.0,10.0,0.0,1.0,25.0,9.0,103.0,184.0,178.64
2002,2017,4,Haryana,Mewat,148.0,0.0,0.0,9.0,0.0,1.0,25.0,3.0,110.0,185.0,168.18
2003,2016,4,Haryana,Palwal,136.0,3.0,0.0,12.0,0.0,1.0,5.0,13.0,101.0,196.0,194.06
2003,2017,4,Haryana,Palwal,136.0,3.0,0.0,12.0,0.0,1.0,5.0,13.0,101.0,193.0,191.09
2004,2016,5,Karnataka,Ramanagaram,355.91,69.95,24.34,27.97,1.18,24.66,26.26,26.63,150.97,162.32,107.52
2004,2017,5,Karnataka,Ramanagaram,355.91,69.95,24.34,27.98,1.18,24.66,19.35,23.53,160.97,172.32,107.05
2005,2016,5,Karnataka,Chikkaballapur,404.5,49.7,34.3,32.74,4.74,55.55,10.31,7.96,202.7,213.4,105.28
2005,2017,5,Karnataka,Chikkaballapur,404.5,49.7,34.3,32.74,4.74,55.55,12.0,9.66,199.32,221.89,111.32
2006,2016,6,Madhya Pradesh,Alirajpur,382.66,121.26,48.91,26.62,8.43,3.61,2.91,2.24,168.69,209.85,124.4
2006,2017,6,Madhya Pradesh,Alirajpur,382.66,121.42,49.24,26.57,9.14,3.89,2.21,2.55,167.64,205.69,122.7
2007,2016,6,Madhya Pradesh,Singrauli,567.72,239.82,13.39,51.43,41.01,13.02,17.14,23.55,168.36,229.18,136.12
2007,2017,6,Madhya Pradesh,Singrauli,567.72,239.82,13.4,51.12,41.32,13.47,16.97,23.55,168.07,229.38,136.48
2009,2016,9,Punjab,Taran Taran,241.45,5.18,0.27,18.35,20.230338993740848,8.075130387753656,19.490427763081968,0.04,217.6,393.24,180.72
2009,2017,9,Punjab,Taran Taran,241.45,5.18,0.27,18.36,0.0,0.0,0.0,0.03,217.6,399.24,183.47
2010,2016,9,Punjab,Barnala,140.97,1.23,0.37,6.13,8.27,16.479833968248293,19.490427763081968,0.02,124.34,245.55,197.48
2010,2017,9,Punjab,Barnala,140.97,1.19,0.37,6.16,8.54,0.0,0.0,0.02,123.35,243.94,197.76
2011,2016,9,Punjab,S.A.S Nagar,120.94,15.48,9.73,15.22,0.2,1.15,0.09,1.09,77.46,105.96,136.79
2011,2017,9,Punjab,S.A.S Nagar,120.94,15.33,9.73,15.77,0.2,1.15,0.09,0.78,77.37,99.23,128.25
2012,2016,10,Rajasthan,Pratapgarh,411.74,120.94,28.0,10.65,34.11,22.54,8.18,3.16,184.07,305.4,165.92
2012,2017,10,Rajasthan,Pratapgarh,411.74,120.91,27.97,10.68,35.2,22.53,8.04,2.79,183.53,306.63,167.07
2013,2016,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,195.6,2.06,2.58,27.3,10.18,0.23,4.6,4.68,143.49,270.75,188.69
2013,2017,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,195.6,2.06,2.55,27.39,10.26,0.24,4.42,4.7,143.56,270.96,188.75
2014,2016,14,Chhattisgarh,Bijapur,655.3,494.72,6.49,18.75,43.71,9.02,8.25,9.46,64.89,64.93,100.06
2014,2017,14,Chhattisgarh,Bijapur,655.3,493.92,6.49,18.78,44.02,9.02,8.17,9.45,65.44,65.49,100.06
2015,2016,14,Chhattisgarh,Narayanpur,692.27,638.69,1.65,3.3,7.46,3.39,2.62,3.63,31.52,31.84,101.02
2015,2017,14,Chhattisgarh,Narayanpur,692.27,638.77,1.65,3.28,7.47,3.33,2.48,3.53,31.74,32.04,100.95
2017,2016,17,Assam,Udalguri,201.2,22.0,14.54,31.18,3.63,5.3,0.11,0.04,115.9,158.1,136.41
2017,2017,17,Assam,Udalguri,201.2,22.0,14.53,31.17,3.63,5.31,0.11,0.04,115.91,157.43,135.82
2018,2016,17,Assam,Baksa,246.26,48.54,12.84,73.39,1.45,10.09,2.59,1.6,86.09,141.99,164.93
2018,2017,17,Assam,Baksa,246.26,48.54,12.84,73.39,1.45,10.09,2.59,1.6,86.09,142.08,165.04
2019,2016,17,Assam,Chirang,192.3,71.25,15.12,21.81,1.96,1.68,0.4,0.58,77.28,86.98,112.55
2019,2017,17,Assam,Chirang,192.3,71.25,11.92,35.77,3.55,2.28,2.66,1.4,59.59,86.67,145.44
2020,2016,11,Tamil Nadu,Thiruppur,519.56,48.17,2.55,69.06,3.9,0.12,126.11,103.7,164.04,164.94,100.55
2020,2017,11,Tamil Nadu,Thiruppur,519.56,48.17,2.55,69.09,3.9,0.12,141.73,75.36,176.74,178.5,101.0
2023,2016,15,Jharkhand,Khunti,261.09,45.54,20.84,17.2,11.88,1.91,50.97,48.79,60.89,75.87,124.6
2023,2017,15,Jharkhand,Khunti,261.09,45.53,20.84,17.18,11.82,2.77,50.22,52.22,57.34,68.61,119.66
2024,2016,15,Jharkhand,Ramgadh,140.0,42.28,15.99,13.27,1.75,2.78,21.63,32.19,3.35,21.6,644.78
2024,2017,15,Jharkhand,Ramgadh,140.0,42.28,12.73,15.7,1.58,2.36,17.1,26.15,21.21,26.74,126.07
2025,2016,5,Karnataka,Yadagiri,516.09,33.77,27.95,31.17,2.39,11.76,4.81,68.28,335.23,402.9,120.19
2025,2017,5,Karnataka,Yadagiri,516.09,33.77,27.95,32.73,2.39,11.76,31.72,61.62,313.42,388.44,123.94
2026,2016,12,Uttar Pradesh,Amethi C.S.M.Nagar,238.2,2.11,7.18,33.79,5.91,2.0,14.65,16.55,148.24,239.85,161.8
2026,2017,12,Uttar Pradesh,Amethi C.S.M.Nagar,238.2,2.11,7.55,33.92,5.77,2.09,16.1,17.83,145.21,240.44,165.58
2027,2016,7,Maharashtra,Mumbai City,495.2547590361511,100.15693293238732,27.469007328498318,45.91524735130524,19.29845310275758,16.39424005634292,19.288192843404904,24.66877272739708,236.6986186743286,344.9852893955081,160.38695573614285
2027,2017,7,Maharashtra,Mumbai City,495.2547590361511,100.15693293238732,27.469007328498318,45.91524735130524,19.29845310275758,16.39424005634292,19.288192843404904,24.66877272739708,236.6986186743286,344.9852893955081,160.38695573614285
2028,2016,17,Assam,Kamrup(Metro),87.15,29.59,4.41,18.95,0.45,0.55,0.57,0.41,28.86,39.97,138.5
2028,2017,17,Assam,Kamrup(Metro),87.15,29.59,4.38,19.19,0.45,0.55,0.56,0.43,28.71,35.88,124.97
2030,2016,9,Punjab,Pathankot,93.56,15.36,2.27,12.98,1.68,0.04,4.043336013049727,11.14,47.97,91.76,191.29
2030,2017,9,Punjab,Pathankot,93.56,15.35,2.27,12.98,0.0,0.04,0.0,12.59,47.64,93.01,195.24
2031,2016,12,Uttar Pradesh,Sambhal,245.33,0.23,0.08,36.79,1.05,0.39,2.56,8.3,192.68,373.29,193.74
2031,2017,12,Uttar Pradesh,Sambhal,245.33,0.23,0.08,36.93,1.03,0.39,4.8,6.13,192.59,373.02,193.69
2032,2016,12,Uttar Pradesh,Shamli,127.68,5.48,0.1,15.49,0.05,0.31,0.06,0.1,106.01,169.76,160.14
2032,2017,12,Uttar Pradesh,Shamli,127.68,5.3,0.1,15.51,0.05,0.31,0.16,0.15,106.01,169.71,160.09
2033,2016,12,Uttar Pradesh,Hapur,114.28,0.85,1.48,18.97,0.89,0.05,1.59,3.35,87.02,144.73,166.32
2033,2017,12,Uttar Pradesh,Hapur,114.28,0.85,1.48,19.15,0.86,0.06,1.66,2.62,87.51,142.96,163.37
2034,2016,14,Chhattisgarh,Balod,352.7,97.79,4.91,32.55,9.98,20.04,6.45,3.39,177.52,247.87,139.63
2034,2017,14,Chhattisgarh,Balod,352.7,97.83,4.93,32.55,11.2,20.14,6.56,2.45,176.98,242.73,137.15
2035,2016,14,Chhattisgarh,Baloda Bazar,467.7,132.9,5.7,31.12,13.64,32.94,11.28,5.47,234.63,275.8,117.55
2035,2017,14,Chhattisgarh,Baloda Bazar,467.7,132.9,5.7,31.52,13.66,33.17,11.45,10.09,229.18,254.29,110.96
2036,2016,14,Chhattisgarh,Balrampur,601.63,294.7,1.64,29.13,20.230338993740848,84.42,12.74,22.63,156.28,179.71,114.99
2036,2017,14,Chhattisgarh,Balrampur,601.63,294.7,1.64,29.62,20.230338993740848,85.77,13.07,21.87,154.86,177.33,114.51
2037,2016,14,Chhattisgarh,Bemetra,285.48,100.86084437890429,0.01,24.2,5.63,23.16,3.9,2.88,225.69,346.13,153.37
2037,2017,14,Chhattisgarh,Bemetra,285.48,100.86084437890429,0.01,24.15,5.82,23.25,3.99,3.19,225.05,345.44,153.49
