Dist Code,Year,State Code,State Name,Dist Name,CANALS AREA (1000 ha),TANKS AREA (1000 ha),TUBE WELLS AREA (1000 ha),OTHER WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),OTHER SOURCES AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha)
2042,2017,14,Chhattisgarh,Surajpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2043,2016,9,Punjab,Fazilka,246.52,4.005584621577805,6.1,4.168902396243201,6.1,7.635240239941274,252.62,472.77
2043,2017,9,Punjab,Fazilka,245.93,0.0,6.47,0.0,6.47,0.0,252.4,478.52
2044,2016,17,Assam,Biswanath,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2044,2017,17,Assam,Biswanath,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2045,2016,17,Assam,Charaideo,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2045,2017,17,Assam,Charaideo,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2046,2016,17,Assam,Hojai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2046,2017,17,Assam,Hojai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2047,2016,17,Assam,Majuli,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2047,2017,17,Assam,Majuli,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2048,2016,17,Assam,South Salmara - Mankachar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2048,2017,17,Assam,South Salmara - Mankachar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2049,2016,17,Assam,West Karbi Anglong,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2049,2017,17,Assam,West Karbi Anglong,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2050,2016,3,Gujarat,Aravalli,13.8,13.5,43.0,39.5,82.5,1.6,111.3,211.6
2050,2017,3,Gujarat,Aravalli,8.6,1.2,46.7,50.8,97.5,4.9,112.1,212.1
2051,2016,3,Gujarat,Botad,13.9,4.9,6.4,87.8,94.2,5.3,118.3,139.9
2051,2017,3,Gujarat,Botad,10.0,3.0,6.4,88.0,94.4,12.0,119.6,157.1
2052,2016,3,Gujarat,Chhota Udaipur,23.6,0.1,24.9,33.7,58.6,17.9,100.1,113.2
2052,2017,3,Gujarat,Chhota Udaipur,18.3,0.1,27.0,37.4,64.4,17.9,100.6,113.4
2053,2016,3,Gujarat,Devbhoomi Dwarka,12.9,0.3,20.4,20.6,41.0,0.1,54.3,66.9
2053,2017,3,Gujarat,Devbhoomi Dwarka,5.4,0.5,25.4,22.8,48.2,0.1,54.3,69.4
2054,2016,3,Gujarat,Gir Somnath,0.0,2.0,30.6,51.6,82.2,7.0,91.2,122.9
2054,2017,3,Gujarat,Gir Somnath,0.0,2.1,10.1,73.1,83.2,6.5,91.9,124.1
2055,2016,3,Gujarat,Mahi Sagar,23.6,7.5,4.6,16.8,21.4,9.5,62.2,81.5
2055,2017,3,Gujarat,Mahi Sagar,23.7,13.1,7.2,14.2,21.4,4.2,62.4,81.7
2056,2016,3,Gujarat,Morbi,79.5,4.2,8.2,53.3,61.5,1.8,147.0,207.0
2056,2017,3,Gujarat,Morbi,82.8,4.6,9.3,48.5,57.8,2.5,147.6,213.3
2057,2016,4,Haryana,Charkhi Dadri,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2057,2017,4,Haryana,Charkhi Dadri,26.0,4.28847381780829,53.0,4.286588589083866,53.0,7.686122912927238,79.0,162.0
2058,2016,6,Madhya Pradesh,Agar Malwa,2.96,2.67,19.85,65.07,84.92,19.09,109.63,109.63
2058,2017,6,Madhya Pradesh,Agar Malwa,4.35,4.24,35.67,57.95,93.62,26.44,128.65,128.65
2059,2016,7,Maharashtra,Palghar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2059,2017,7,Maharashtra,Palghar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2060,2016,13,West Bengal,Alipurduar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2060,2017,13,West Bengal,Alipurduar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2061,2016,13,West Bengal,Jhargram,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2061,2017,13,West Bengal,Jhargram,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2063,2016,13,West Bengal,Paschim Bardhaman,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2063,2017,13,West Bengal,Paschim Bardhaman,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2101,2016,20,Telangana,Kumurambheem Asifabad,1.37,3.26,1.97,0.77,2.75,0.81,8.19,13.58
2101,2017,20,Telangana,Kumurambheem Asifabad,1.08,2.47,2.49,0.27,2.76,0.79,7.09,11.14
2102,2016,20,Telangana,Macherial,3.51,8.42,10.52,6.91,17.44,0.74,30.1,46.8
2102,2017,20,Telangana,Macherial,19.92,2.86,9.66,4.63,14.29,0.71,37.79,57.24
2103,2016,20,Telangana,Nirmal,5.63,7.9,46.87,11.21,58.08,0.36,71.97,89.73
2103,2017,20,Telangana,Nirmal,4.13,4.59,51.15,7.14,58.29,0.33,67.34,89.23
2104,2016,20,Telangana,Jagityal,40.36,10.68,16.52,68.61,85.13,0.01,136.18,186.64
2104,2017,20,Telangana,Jagityal,38.7,6.1,23.97,72.76,96.73,0.46,142.0,167.07
2105,2016,20,Telangana,Peddapally,26.82,6.03,2.21,58.76,60.97,0.01,93.82,131.46
2105,2017,20,Telangana,Peddapally,3.68,6.44,9.62,58.6,68.22,1.8,80.14,115.72
2106,2016,20,Telangana,Rajanna Siricilla,1.24,1.69,13.89,30.86,44.75,7.565415671177098,47.68,61.9
2106,2017,20,Telangana,Rajanna Siricilla,0.0,0.0,15.44,19.77,35.21,0.0,35.21,51.07
2107,2016,20,Telangana,Bhadradri,7.07,22.29,28.04,0.24,28.28,4.3,61.95,76.97
2107,2017,20,Telangana,Bhadradri,6.11,28.32,25.55,0.3,25.85,3.69,63.96,75.57
2108,2016,20,Telangana,Jogulamba,10.24,0.31,36.98,2.41,39.39,14.81,64.76,77.79
2108,2017,20,Telangana,Jogulamba,11.63,2.24,54.18,2.58,56.76,9.68,80.3,87.15
2109,2016,20,Telangana,Nagarkurnool,0.12,4.61,54.3,0.3,54.6,6.92,66.25,72.26
2109,2017,20,Telangana,Nagarkurnool,0.59,6.75,59.24,0.48,59.72,12.3,79.36,89.78
2110,2016,20,Telangana,Wanaparthy,19.76,7.11,26.08,3.35,29.42,10.14,66.43,81.61
2110,2017,20,Telangana,Wanaparthy,23.14,9.54,25.31,0.99,26.29,23.37,82.34,96.6
2111,2016,20,Telangana,Sangareddy,0.9,3.12,61.25,0.15,61.4,0.26,65.68,73.5
2111,2017,20,Telangana,Sangareddy,14.19,6.2,60.25,1.93,62.18,0.17,82.73,102.93
2112,2016,20,Telangana,Siddipet,0.98,0.56,59.91,15.2,75.11,0.04,76.69,111.52
2112,2017,20,Telangana,Siddipet,0.87,17.49,71.76,16.81,88.57,0.0,106.93,112.45
2113,2016,20,Telangana,Suryapet,36.92,7.42,47.79,14.62,62.41,4.99,111.74,170.29
2113,2017,20,Telangana,Suryapet,20.62,8.45,54.5,25.64,80.13,3.39,112.59,177.26
2114,2016,20,Telangana,Yadadri Bhuvanagiri,2.38,4.19,40.33,5.97,46.3,2.04,54.91,89.99
2114,2017,20,Telangana,Yadadri Bhuvanagiri,3.56,4.68,45.04,7.29,52.33,2.66,63.22,110.74
2115,2016,20,Telangana,Kamareddy,10.27,3.35,59.42,6.50699782305253e-05,59.42,1.3,74.34,112.73
2115,2017,20,Telangana,Kamareddy,9.3,4.03,56.13,0.0,56.13,1.48,70.94,126.91
2116,2016,20,Telangana,Malkaigiri,14.737147041470045,0.88,6.31,5.2751381203165195,6.31,0.88,8.07,10.59
2116,2017,20,Telangana,Malkaigiri,0.01,0.65,7.2,0.0,7.2,1.38,9.24,13.33
2117,2016,20,Telangana,Vikarabad,0.08,1.22,32.12,1.2,33.32,0.04,34.66,42.41
2117,2017,20,Telangana,Vikarabad,0.53,0.69,34.63,0.48,35.11,0.07,36.4,42.74
2118,2016,20,Telangana,Jayashankar Bhuppaly,8.42,27.01,40.0,16.99,56.98,4.78,97.18,127.42
2118,2017,20,Telangana,Jayashankar Bhuppaly,9.89,23.98,38.02,13.39,51.41,2.14,87.42,122.77
2119,2016,20,Telangana,Janagaon,30.762978766607297,7.25,36.97,15.56,52.52,6.967269992960687,59.77,79.96
2119,2017,20,Telangana,Janagaon,0.0,6.33,33.98,9.24,43.22,0.0,49.55,78.49
2120,2016,20,Telangana,Warangal Urban,0.33,4.2,8.16,30.54,38.7,7.565415671177098,43.23,80.17
2120,2017,20,Telangana,Warangal Urban,0.07,4.2,9.44,34.05,43.49,0.07,47.83,82.08
2121,2016,20,Telangana,Mahabubabad,2.28,9.83,20.23,64.61,84.84,0.99,97.94,115.73
2121,2017,20,Telangana,Mahabubabad,2.26,15.71,25.18,57.57,82.75,1.03,101.75,124.78
2122,2016,20,Telangana,Narayanpet,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2122,2017,20,Telangana,Narayanpet,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2123,2016,20,Telangana,Mulugu,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2123,2017,20,Telangana,Mulugu,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2124,2016,11,Tamil Nadu,Tenkasi,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2124,2017,11,Tamil Nadu,Tenkasi,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2125,2016,11,Tamil Nadu,Kallakurichi,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2125,2017,11,Tamil Nadu,Kallakurichi,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2126,2016,11,Tamil Nadu,Tirupattur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2126,2017,11,Tamil Nadu,Tirupattur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2127,2016,11,Tamil Nadu,Ranipet,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2127,2017,11,Tamil Nadu,Ranipet,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2128,2016,11,Tamil Nadu,Chengalpattu,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2128,2017,11,Tamil Nadu,Chengalpattu,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2129,2016,11,Tamil Nadu,Mayiladuthurai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2129,2017,11,Tamil Nadu,Mayiladuthurai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2130,2016,14,Chhattisgarh,Gaurela-Pendra-Marwahi?,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2130,2017,14,Chhattisgarh,Gaurela-Pendra-Marwahi?,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2131,2016,6,Madhya Pradesh,Niwari,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2131,2017,6,Madhya Pradesh,Niwari,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
