Dist Code,Year,State Code,State Name,Dist Name,NITROGEN KHARIF CONSUMPTION (tons),NITROGEN RABI CONSUMPTION (tons),PHOSPHATE KHARIF CONSUMPTION (tons),PHOSPHATE RABI CONSUMPTION (tons),POTASH KHARIF CONSUMPTION (tons),POTASH RABI CONSUMPTION (tons),TOTAL KHARIF CONSUMPTION (tons),TOTAL RABI CONSUMPTION (tons)
1025,2016,11,Tamil Nadu,Theni,4828.0,1679.0,6545.0,2484.0,2415.0,8922.0,4437.0,13466.0
1025,2017,11,Tamil Nadu,Theni,2797.0,1610.0,5842.0,2404.0,1271.0,5678.0,3185.0,11431.0
1026,2016,11,Tamil Nadu,Tiruvarur,7048.0,1682.0,16021.0,5107.0,1115.0,9845.0,3661.0,24789.0
1026,2017,11,Tamil Nadu,Tiruvarur,8078.0,2279.0,17965.0,4021.0,2956.0,13313.0,6854.0,28840.0
1027,2016,11,Tamil Nadu,Thiruvallur,10806.0,1583.0,13818.0,3180.0,4936.0,17325.0,5188.0,22186.0
1027,2017,11,Tamil Nadu,Thiruvallur,7678.0,1716.0,17511.0,3172.0,2945.0,12339.0,7042.0,27725.0
1028,2016,12,Uttar Pradesh,Ambedkar Nagar,13084.0,1217.0,16875.0,1252.0,4437.0,18738.0,7278.0,25405.0
1028,2017,12,Uttar Pradesh,Ambedkar Nagar,12852.0,503.0,18156.0,1085.0,2940.0,16295.0,7979.0,27220.0
1029,2016,12,Uttar Pradesh,Kushi Nagar Padrauna,21569.0,2006.0,22420.0,1664.0,7314.0,30889.0,9669.0,33753.0
1029,2017,12,Uttar Pradesh,Kushi Nagar Padrauna,14543.0,1552.0,18393.0,1153.0,3781.0,19876.0,7869.0,27415.0
1030,2016,16,Uttarakhand,Udham Singh Nagar,78168.0,2793.0,41975.0,3030.0,6997.0,87958.0,9018.0,54023.0
1030,2017,16,Uttarakhand,Udham Singh Nagar,63418.0,2235.0,44682.0,3504.0,5569.0,71222.0,8374.0,56560.0
1031,2016,12,Uttar Pradesh,Auraiya,10146.0,944.0,13858.0,1028.0,3440.0,14530.0,5977.0,20863.0
1031,2017,12,Uttar Pradesh,Auraiya,12780.0,308.0,19347.0,545.0,2799.0,15887.0,9215.0,29107.0
1032,2016,16,Uttarakhand,Bageshwar,137.0,8.0,122.0,24.0,36.0,181.0,75.0,221.0
1032,2017,16,Uttarakhand,Bageshwar,121.0,3.0,107.0,18.0,26.0,150.0,51.0,176.0
1033,2016,12,Uttar Pradesh,Bagpat,8137.0,757.0,14684.0,1090.0,2759.0,11653.0,6333.0,22107.0
1033,2017,12,Uttar Pradesh,Bagpat,17629.0,1584.0,11914.0,886.0,4073.0,23286.0,6256.0,19056.0
1034,2016,12,Uttar Pradesh,Balrampur,17371.0,1616.0,22696.0,1684.0,5890.0,24877.0,9788.0,34168.0
1034,2017,12,Uttar Pradesh,Balrampur,4684.0,342.0,13003.0,913.0,1414.0,6440.0,4568.0,18484.0
1035,2016,16,Uttarakhand,Champavat,174.0,14.0,148.0,23.0,29.0,217.0,56.0,227.0
1035,2017,16,Uttarakhand,Champavat,145.0,17.0,143.0,18.0,33.0,195.0,42.0,203.0
1036,2016,12,Uttar Pradesh,Chandauli,11605.0,1079.0,11823.0,877.0,3935.0,16619.0,5099.0,17799.0
1036,2017,12,Uttar Pradesh,Chandauli,19726.0,716.0,14217.0,445.0,4298.0,24740.0,4732.0,19394.0
1037,2016,12,Uttar Pradesh,Chitrakoot,6630.0,617.0,12752.0,946.0,2248.0,9495.0,5500.0,19198.0
1037,2017,12,Uttar Pradesh,Chitrakoot,1955.0,70.0,9052.0,372.0,554.0,2579.0,6145.0,15569.0
1038,2016,12,Uttar Pradesh,G.B.Nagar,2897.0,269.0,6805.0,505.0,982.0,4148.0,2935.0,10245.0
1038,2017,12,Uttar Pradesh,G.B.Nagar,7277.0,314.0,8726.0,349.0,1568.0,9159.0,3302.0,12377.0
1039,2016,12,Uttar Pradesh,Hathras,14640.0,1362.0,15423.0,1144.0,4964.0,20966.0,6652.0,23219.0
1039,2017,12,Uttar Pradesh,Hathras,28356.0,4740.0,21760.0,2779.0,7248.0,40344.0,14184.0,38723.0
1040,2016,12,Uttar Pradesh,Amroha J.B.Fulenagar,11444.0,1064.0,19123.0,1419.0,3880.0,16388.0,8248.0,28790.0
1040,2017,12,Uttar Pradesh,Amroha J.B.Fulenagar,10402.0,942.0,21723.0,916.0,2561.0,13905.0,4574.0,27213.0
1041,2016,12,Uttar Pradesh,Kannauj,9705.0,903.0,13841.0,1027.0,3291.0,13899.0,5969.0,20837.0
1041,2017,12,Uttar Pradesh,Kannauj,21282.0,2780.0,24360.0,1787.0,5176.0,29238.0,7607.0,33754.0
1042,2016,12,Uttar Pradesh,Kushambi,9832.0,915.0,10528.0,781.0,3334.0,14081.0,4540.0,15849.0
1042,2017,12,Uttar Pradesh,Kushambi,9844.0,1292.0,14867.0,833.0,2521.0,13657.0,5711.0,21411.0
1043,2016,16,Uttarakhand,Rudraprayag,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
1043,2017,16,Uttarakhand,Rudraprayag,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
1044,2016,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,4124.0,384.0,5593.0,415.0,1398.0,5906.0,2412.0,8420.0
1044,2017,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,2210.0,354.0,6579.0,353.0,630.0,3194.0,4814.0,11746.0
1045,2016,12,Uttar Pradesh,Santh Kabir Nagar,9844.0,916.0,11633.0,863.0,3338.0,14098.0,5017.0,17513.0
1045,2017,12,Uttar Pradesh,Santh Kabir Nagar,4100.0,292.0,10864.0,486.0,1110.0,5502.0,5296.0,16646.0
1046,2016,12,Uttar Pradesh,Shravasti,10101.0,940.0,11304.0,839.0,3425.0,14466.0,4875.0,17018.0
1046,2017,12,Uttar Pradesh,Shravasti,3876.0,221.0,5385.0,428.0,1052.0,5149.0,3505.0,9318.0
1047,2016,17,Assam,Bongaigaon,2928.0,696.0,3750.0,1037.0,546.0,4170.0,1091.0,5878.0
1047,2017,17,Assam,Bongaigaon,2983.0,914.0,3837.0,1044.0,940.0,4837.0,1140.0,6021.0
1048,2016,17,Assam,Dhemaji,1649.0,392.0,2112.0,584.0,307.0,2348.0,614.0,3310.0
1048,2017,17,Assam,Dhemaji,1680.0,515.0,2161.0,583.0,529.0,2724.0,698.0,3442.0
1049,2016,17,Assam,Hailakandi,2639.0,627.0,3379.0,935.0,491.0,3757.0,983.0,5297.0
1049,2017,17,Assam,Hailakandi,2688.0,823.0,3457.0,940.0,847.0,4358.0,1117.0,5514.0
1050,2016,17,Assam,Marigaon,3130.0,744.0,4008.0,1109.0,583.0,4457.0,1166.0,6283.0
1050,2017,17,Assam,Marigaon,3189.0,977.0,4101.0,1116.0,1004.0,5170.0,1325.0,6542.0
1051,2016,17,Assam,Tinsukia,2997.0,712.0,3838.0,1062.0,558.0,4267.0,1116.0,6016.0
1051,2017,17,Assam,Tinsukia,3053.0,935.0,3927.0,1069.0,962.0,4950.0,1269.0,6265.0
1055,2016,14,Chhattisgarh,Dantewara,8.0,1.0,13.0,11.0,6.0,15.0,22.0,46.0
1055,2017,14,Chhattisgarh,Dantewara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,2016,14,Chhattisgarh,Dhamtari,14424.0,2124.0,5732.0,1372.0,8614.0,25162.0,6350.0,13454.0
1056,2017,14,Chhattisgarh,Dhamtari,11240.0,1304.0,3677.0,663.0,5538.0,18082.0,2208.0,6548.0
1057,2016,6,Madhya Pradesh,Dindori,1844.0,7.0,228.0,10.0,1032.0,2883.0,82.0,320.0
1057,2017,6,Madhya Pradesh,Dindori,1777.0,6.0,254.0,3.0,843.0,2626.0,80.0,337.0
1058,2016,6,Madhya Pradesh,Harda,5263.0,304.0,21386.0,499.0,5066.0,10633.0,9244.0,31129.0
1058,2017,6,Madhya Pradesh,Harda,5686.0,335.0,18110.0,1932.0,7587.0,13608.0,8516.0,28558.0
1059,2016,14,Chhattisgarh,Janjgir,22171.0,1107.0,3778.0,895.0,10994.0,34272.0,1796.0,6469.0
1059,2017,14,Chhattisgarh,Janjgir,28079.0,770.0,2025.0,797.0,10655.0,39504.0,1398.0,4220.0
1060,2016,6,Madhya Pradesh,Barwani,17192.0,2844.0,8714.0,713.0,6906.0,26942.0,4727.0,14154.0
1060,2017,6,Madhya Pradesh,Barwani,18013.0,4086.0,7911.0,829.0,7634.0,29733.0,4856.0,13596.0
1061,2016,6,Madhya Pradesh,Katni,8099.0,65.0,14036.0,145.0,3781.0,11945.0,7134.0,21315.0
1061,2017,6,Madhya Pradesh,Katni,9248.0,117.0,13941.0,146.0,4980.0,14345.0,6982.0,21069.0
1062,2016,6,Madhya Pradesh,Neemuch,7664.0,1200.0,9631.0,1094.0,4002.0,12866.0,3553.0,14278.0
1062,2017,6,Madhya Pradesh,Neemuch,8394.0,1333.0,8712.0,803.0,4726.0,14453.0,2503.0,12018.0
1063,2016,6,Madhya Pradesh,Sheopur Kalan,6472.0,160.0,9143.0,29.0,2308.0,8940.0,3227.0,12399.0
1063,2017,6,Madhya Pradesh,Sheopur Kalan,7091.0,139.0,8177.0,46.0,4111.0,11341.0,2178.0,10401.0
1064,2016,6,Madhya Pradesh,Umaria,1026.0,9.0,1754.0,11.0,634.0,1669.0,1217.0,2982.0
1064,2017,6,Madhya Pradesh,Umaria,1546.0,8.0,1943.0,26.0,898.0,2452.0,1242.0,3211.0
1065,2016,14,Chhattisgarh,Koriya,6770.0,763.0,2255.0,139.0,2236.0,9769.0,343.0,2737.0
1065,2017,14,Chhattisgarh,Koriya,2951.0,506.0,1759.0,114.0,1929.0,5386.0,533.0,2406.0
1066,2016,14,Chhattisgarh,Jashpur,3530.0,382.0,511.0,381.0,2213.0,6125.0,930.0,1822.0
1066,2017,14,Chhattisgarh,Jashpur,1665.0,264.0,252.0,137.0,1325.0,3254.0,192.0,581.0
1067,2016,14,Chhattisgarh,Korba,4497.0,273.0,1086.0,133.0,2736.0,7506.0,340.0,1559.0
1067,2017,14,Chhattisgarh,Korba,3230.0,344.0,439.0,75.0,1606.0,5180.0,171.0,685.0
1068,2016,14,Chhattisgarh,Kawardha,11968.0,1954.0,4311.0,838.0,8091.0,22013.0,2246.0,7395.0
1068,2017,14,Chhattisgarh,Kawardha,11416.0,2558.0,1560.0,536.0,7258.0,21232.0,953.0,3049.0
1069,2016,14,Chhattisgarh,Mahasmund,18211.0,1929.0,7130.0,1992.0,9608.0,29748.0,3969.0,13091.0
1069,2017,14,Chhattisgarh,Mahasmund,18070.0,2941.0,1993.0,1371.0,7768.0,28779.0,2489.0,5853.0
1070,2016,14,Chhattisgarh,Kanker,5799.0,1374.0,6386.0,1003.0,4947.0,12120.0,1400.0,8789.0
1070,2017,14,Chhattisgarh,Kanker,6068.0,1506.0,5487.0,656.0,3757.0,11331.0,2229.0,8372.0
1071,2016,6,Madhya Pradesh,Anuppur,1242.0,20.0,448.0,6.0,779.0,2041.0,253.0,707.0
1071,2017,6,Madhya Pradesh,Anuppur,1548.0,34.0,362.0,8.0,1028.0,2610.0,191.0,561.0
1072,2016,7,Maharashtra,Gondia,14507.0,648.0,6533.0,372.0,5147.0,20302.0,4915.0,11820.0
1072,2017,7,Maharashtra,Gondia,12870.0,560.0,3392.0,155.0,4520.0,17950.0,2351.0,5898.0
1073,2016,7,Maharashtra,Hingoli,10248.0,3010.0,6997.0,1897.0,7305.0,20563.0,4574.0,13468.0
1073,2017,7,Maharashtra,Hingoli,13343.0,4302.0,5783.0,1574.0,9713.0,27358.0,5716.0,13073.0
1074,2016,7,Maharashtra,Nandurbar,21131.0,6196.0,15499.0,4591.0,6441.0,33768.0,6340.0,26430.0
1074,2017,7,Maharashtra,Nandurbar,25294.0,9494.0,11124.0,4179.0,8107.0,42895.0,5717.0,21020.0
1075,2016,7,Maharashtra,Washim,10328.0,920.0,7935.0,1367.0,6791.0,18039.0,6388.0,15690.0
1075,2017,7,Maharashtra,Washim,6694.0,1490.0,4417.0,834.0,6284.0,14468.0,4820.0,10071.0
1076,2016,7,Maharashtra,Mumbai sub,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
1076,2017,7,Maharashtra,Mumbai sub,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
1077,2016,11,Tamil Nadu,Ariyalur,3209.0,540.0,5166.0,1355.0,1671.0,5420.0,2769.0,9290.0
1077,2017,11,Tamil Nadu,Ariyalur,2964.0,786.0,5473.0,1121.0,1224.0,4974.0,2049.0,8643.0
1080,2016,11,Tamil Nadu,Krishnagiri,5308.0,1224.0,4973.0,1368.0,4543.0,11075.0,3797.0,10138.0
1080,2017,11,Tamil Nadu,Krishnagiri,5197.0,1385.0,7070.0,1391.0,2626.0,9208.0,3912.0,12373.0
1081,2016,6,Madhya Pradesh,Ashoknagar,2478.0,46.0,7315.0,181.0,3869.0,6393.0,4327.0,11823.0
1081,2017,6,Madhya Pradesh,Ashoknagar,2571.0,144.0,8522.0,78.0,4726.0,7441.0,6445.0,15045.0
1082,2016,6,Madhya Pradesh,Burhanpur,10009.0,6898.0,6807.0,4342.0,4122.0,21029.0,2218.0,13367.0
1082,2017,6,Madhya Pradesh,Burhanpur,10620.0,9111.0,7264.0,4906.0,4865.0,24596.0,2942.0,15112.0
2001,2016,3,Gujarat,Tapi,10417.0,1367.0,4745.0,1174.0,2160.0,13944.0,1626.0,7545.0
2001,2017,3,Gujarat,Tapi,11847.0,1806.0,5224.0,1321.0,2476.0,16129.0,1980.0,8525.0
2002,2016,4,Haryana,Mewat,8658.0,492.0,11513.0,208.0,4786.0,13936.0,4863.0,16584.0
2002,2017,4,Haryana,Mewat,7665.0,253.0,11768.0,586.0,3353.0,11271.0,4308.0,16662.0
2003,2016,4,Haryana,Palwal,25684.0,1339.0,36968.0,2095.0,5755.0,32778.0,8875.0,47938.0
2003,2017,4,Haryana,Palwal,23331.0,1586.0,26431.0,1284.0,5159.0,30076.0,7048.0,34763.0
2004,2016,5,Karnataka,Ramanagaram,5102.0,349.0,4655.0,440.0,1053.0,6504.0,540.0,5635.0
2004,2017,5,Karnataka,Ramanagaram,6291.0,336.0,7510.0,380.0,882.0,7509.0,684.0,8574.0
2005,2016,5,Karnataka,Chikkaballapur,9080.0,1592.0,5318.0,1855.0,5416.0,16088.0,5097.0,12270.0
2005,2017,5,Karnataka,Chikkaballapur,8373.0,1743.0,7384.0,2082.0,4328.0,14444.0,5800.0,15266.0
2006,2016,6,Madhya Pradesh,Alirajpur,6424.0,12.0,2480.0,5.0,1569.0,8005.0,781.0,3266.0
2006,2017,6,Madhya Pradesh,Alirajpur,7493.0,3.0,2378.0,5.0,1588.0,9084.0,568.0,2951.0
2007,2016,6,Madhya Pradesh,Singrauli,1950.0,5.0,2246.0,3.0,808.0,2763.0,979.0,3228.0
2007,2017,6,Madhya Pradesh,Singrauli,3446.0,16.0,2032.0,1.0,1605.0,5067.0,887.0,2920.0
2009,2016,9,Punjab,Taran Taran,32534.0,1695.0,33469.0,2420.3503341276896,6886.0,41114.0,8498.0,41967.0
2009,2017,9,Punjab,Taran Taran,32258.0,1612.0,29894.0,698.0,6138.0,40008.0,5702.0,36294.0
2010,2016,9,Punjab,Barnala,20034.0,1395.0,22851.0,2420.3503341276896,5218.0,26646.0,9340.0,32191.0
2010,2017,9,Punjab,Barnala,19758.0,1312.0,19276.0,681.0,4691.0,25761.0,6545.0,26502.0
2011,2016,9,Punjab,S.A.S Nagar,7188.0,1347.0,10450.0,2420.3503341276896,2810.0,11344.0,4133.0,14583.0
2011,2017,9,Punjab,S.A.S Nagar,6912.0,1264.0,6875.0,670.0,2062.0,10238.0,1337.0,8882.0
2012,2016,10,Rajasthan,Pratapgarh,7523.0,451.0,11162.0,510.0,2278.0,10252.0,4140.0,15812.0
2012,2017,10,Rajasthan,Pratapgarh,7874.0,533.0,13178.0,240.0,4455.0,12862.0,5698.0,19116.0
2013,2016,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,27772.0,2583.0,13943.0,1035.0,9417.0,39772.0,6013.0,20991.0
2013,2017,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,6839.0,436.0,14853.0,765.0,2101.0,9376.0,6676.0,22294.0
2014,2016,14,Chhattisgarh,Bijapur,680.0,21.0,3.0,0.0,420.0,1121.0,0.0,3.0
2014,2017,14,Chhattisgarh,Bijapur,739.0,12.0,15429.93057412009,3.0,458.0,1209.0,5790.7917698204665,1.0
2015,2016,14,Chhattisgarh,Narayanpur,426.0,79.0,19.0,13.0,431.0,936.0,32.0,64.0
2015,2017,14,Chhattisgarh,Narayanpur,352.0,87.0,50.0,3.0,270.0,709.0,4.0,57.0
2017,2016,17,Assam,Udalguri,1504.0,357.0,1926.0,533.0,280.0,2141.0,560.0,3019.0
2017,2017,17,Assam,Udalguri,1533.0,469.0,1971.0,536.0,483.0,2485.0,637.0,3144.0
2018,2016,17,Assam,Baksa,1918.0,456.0,2457.0,650.0,357.0,2731.0,714.0,3821.0
2018,2017,17,Assam,Baksa,1954.0,599.0,2514.0,685.0,616.0,3169.0,812.0,4011.0
2019,2016,17,Assam,Chirang,1382.0,328.0,1770.0,490.0,257.0,1967.0,515.0,2775.0
2019,2017,17,Assam,Chirang,1408.0,431.0,1811.0,493.0,443.0,2282.0,685.0,2989.0
2020,2016,11,Tamil Nadu,Thiruppur,4786.0,2608.0,4089.0,1909.0,2668.0,10062.0,2067.0,8065.0
2020,2017,11,Tamil Nadu,Thiruppur,2109.0,1935.0,8565.0,3884.0,1219.0,5263.0,4241.0,16690.0
2023,2016,15,Jharkhand,Khunti,1264.0,19.0,313.0,3.0,247.0,1530.0,85.0,401.0
2023,2017,15,Jharkhand,Khunti,1369.0,11.0,178.0,42.0,353.0,1733.0,442.0,662.0
2024,2016,15,Jharkhand,Ramgadh,1458.0,0.0,258.0,12.0,164.0,1622.0,46.0,316.0
2024,2017,15,Jharkhand,Ramgadh,1360.0,18.0,180.0,65.0,257.0,1635.0,455.0,700.0
2025,2016,5,Karnataka,Yadagiri,24969.0,3744.0,25365.0,5410.0,16926.0,45639.0,14974.0,45749.0
2025,2017,5,Karnataka,Yadagiri,29177.0,4979.0,21656.0,4274.0,19661.0,53817.0,11320.0,37250.0
2026,2016,12,Uttar Pradesh,Amethi C.S.M.Nagar,17289.0,1608.0,15512.0,1151.0,5863.0,24760.0,6690.0,23353.0
2026,2017,12,Uttar Pradesh,Amethi C.S.M.Nagar,9888.0,603.0,18282.0,789.0,2496.0,12987.0,11549.0,30620.0
2027,2016,7,Maharashtra,Mumbai City,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2027,2017,7,Maharashtra,Mumbai City,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2028,2016,17,Assam,Kamrup(Metro),14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2028,2017,17,Assam,Kamrup(Metro),14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2030,2016,9,Punjab,Pathankot,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2030,2017,9,Punjab,Pathankot,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2031,2016,12,Uttar Pradesh,Sambhal,16271.0,1514.0,21539.0,1598.0,5517.0,23302.0,9289.0,32426.0
2031,2017,12,Uttar Pradesh,Sambhal,9381.0,775.0,19114.0,1134.0,2426.0,12582.0,11459.0,31707.0
2032,2016,12,Uttar Pradesh,Shamli,8852.0,823.0,10315.0,765.0,3001.0,12676.0,4448.0,15528.0
2032,2017,12,Uttar Pradesh,Shamli,17802.0,279.0,7106.0,610.0,3730.0,21811.0,3920.0,11636.0
2033,2016,12,Uttar Pradesh,Hapur,6054.0,563.0,10666.0,791.0,2053.0,8670.0,4600.0,16057.0
2033,2017,12,Uttar Pradesh,Hapur,17595.0,849.0,14005.0,761.0,3796.0,22240.0,5077.0,19843.0
2034,2016,14,Chhattisgarh,Balod,16544.0,3693.0,5379.0,1764.0,10126.0,30363.0,5053.0,12196.0
2034,2017,14,Chhattisgarh,Balod,15595.0,3475.0,4911.0,601.0,7824.0,26894.0,2724.0,8236.0
2035,2016,14,Chhattisgarh,Baloda Bazar,19653.0,1942.0,2015.0,886.0,8200.0,29795.0,3113.0,6014.0
2035,2017,14,Chhattisgarh,Baloda Bazar,16928.0,2154.0,4275.0,950.0,7850.0,26932.0,2576.0,7801.0
2036,2016,14,Chhattisgarh,Balrampur,3377.0,829.0,835.0,247.0,3292.0,7498.0,1066.0,2148.0
2036,2017,14,Chhattisgarh,Balrampur,2260.0,279.0,1513.0,313.0,1287.0,3826.0,1075.0,2901.0
2037,2016,14,Chhattisgarh,Bemetra,14528.0,2445.0,4715.0,837.0,9070.0,26043.0,4053.0,9605.0
2037,2017,14,Chhattisgarh,Bemetra,13083.0,2246.0,5180.0,376.0,9264.0,24593.0,4954.0,10510.0
2038,2016,14,Chhattisgarh,Gariaband,16908.0,2135.0,5215.0,371.0,6520.0,25563.0,2938.0,8524.0
2038,2017,14,Chhattisgarh,Gariaband,6730.0,1620.0,1949.0,243.0,3928.0,12278.0,1152.0,3344.0
2039,2016,14,Chhattisgarh,Kondagaon,2801.0,1077.0,806.0,226.0,2138.0,6016.0,334.0,1366.0
2039,2017,14,Chhattisgarh,Kondagaon,2250.0,520.0,757.0,169.0,1721.0,4491.0,487.0,1413.0
2040,2016,14,Chhattisgarh,Mungli,12150.0,1495.0,6384.0,508.0,5441.0,19086.0,1558.0,8450.0
2040,2017,14,Chhattisgarh,Mungli,7576.0,1481.0,1794.0,209.0,4472.0,13529.0,743.0,2746.0
2041,2016,14,Chhattisgarh,Sukma,261.0,35.0,30.0,16.0,158.0,454.0,34.0,80.0
2041,2017,14,Chhattisgarh,Sukma,232.0,13.0,3.0,1.0,160.0,405.0,6438.764949918082,4.0
2042,2016,14,Chhattisgarh,Surajpur,4578.0,797.0,1859.0,686.0,3050.0,8425.0,2447.0,4992.0
2042,2017,14,Chhattisgarh,Surajpur,3728.0,702.0,880.0,204.0,2281.0,6711.0,509.0,1593.0
2043,2016,9,Punjab,Fazilka,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2043,2017,9,Punjab,Fazilka,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2044,2016,17,Assam,Biswanath,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2044,2017,17,Assam,Biswanath,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2045,2016,17,Assam,Charaideo,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2045,2017,17,Assam,Charaideo,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2046,2016,17,Assam,Hojai,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2046,2017,17,Assam,Hojai,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2047,2016,17,Assam,Majuli,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2047,2017,17,Assam,Majuli,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2048,2016,17,Assam,South Salmara - Mankachar,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2048,2017,17,Assam,South Salmara - Mankachar,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2049,2016,17,Assam,West Karbi Anglong,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2049,2017,17,Assam,West Karbi Anglong,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2050,2016,3,Gujarat,Aravalli,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2050,2017,3,Gujarat,Aravalli,13359.0,2929.0,17858.0,3820.0,3559.0,19847.0,5064.0,26742.0
2051,2016,3,Gujarat,Botad,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2051,2017,3,Gujarat,Botad,17561.0,1009.0,6209.0,354.0,9314.0,27884.0,3140.0,9703.0
2052,2016,3,Gujarat,Chhota Udaipur,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2052,2017,3,Gujarat,Chhota Udaipur,19876.0,2254.0,10852.0,2043.0,4364.0,26494.0,2008.0,14903.0
2053,2016,3,Gujarat,Devbhoomi Dwarka,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2053,2017,3,Gujarat,Devbhoomi Dwarka,5228.0,620.0,5406.0,581.0,4583.0,10431.0,3192.0,9179.0
2054,2016,3,Gujarat,Gir Somnath,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2054,2017,3,Gujarat,Gir Somnath,9829.0,1160.0,10570.0,1346.0,3816.0,14805.0,4369.0,16285.0
2055,2016,3,Gujarat,Mahi Sagar,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2055,2017,3,Gujarat,Mahi Sagar,11896.0,212.0,10551.0,222.0,1427.0,13535.0,1234.0,12007.0
2056,2016,3,Gujarat,Morbi,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2056,2017,3,Gujarat,Morbi,25555.0,2099.0,20406.0,1610.0,10214.0,37868.0,9259.0,31275.0
2057,2016,4,Haryana,Charkhi Dadri,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2057,2017,4,Haryana,Charkhi Dadri,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2058,2016,6,Madhya Pradesh,Agar Malwa,4287.0,350.0,6107.0,396.0,4574.0,9211.0,2113.0,8616.0
